1.079406119230861094e+01 1.089332319230861224e+01 1.099241519230861108e+01 1.109154319230861141e+01 1.119080819230861046e+01 1.128997819230860955e+01 1.138894019230860977e+01 1.148796519230860902e+01 1.158688919230860925e+01 1.168584719230860891e+01 1.178470719230860908e+01 1.188357019230860701e+01 1.198218819230860710e+01 1.208082319230860691e+01 1.217967719230860624e+01 1.227838919230860704e+01 1.237673419230860539e+01 1.247521319230860648e+01 1.257350919230860598e+01 1.267180519230860547e+01 1.276998219230860521e+01 1.286812919230860430e+01 1.296586119230860312e+01 1.306362119230860408e+01 1.316169019230860293e+01 1.325956919230860365e+01 1.335658219230860233e+01 1.345405219230860183e+01 1.355128019230860126e+01 1.364831119230860068e+01 1.374515819230860103e+01 1.384186119230860079e+01 1.393783619230860005e+01 1.403389719230860067e+01 1.413029519230859954e+01 1.422649519230859916e+01 1.432130519230859811e+01 1.441646519230859802e+01 1.451095519230859843e+01 1.460537519230859793e+01 1.469919519230859706e+01 1.479287519230859793e+01 1.488491519230859694e+01 1.497688519230859683e+01 1.506992519230859529e+01 1.516185519230859491e+01 1.525146519230859532e+01 1.534108519230859535e+01 1.542967519230859530e+01 1.551769519230859373e+01 1.560451519230859319e+01 1.569077519230859430e+01 1.577341519230859390e+01 1.585565519230859088e+01 1.594023519230859343e+01 1.602219519230859390e+01 1.609885519230859074e+01
1.079178319230861227e+01 1.089099919230861069e+01 1.099003719230861087e+01 1.108911019230861150e+01 1.118832919230861123e+01 1.128744619230860913e+01 1.138634719230860881e+01 1.148531219230860856e+01 1.158417219230860873e+01 1.168306619230860832e+01 1.178185519230860834e+01 1.188064919230860816e+01 1.197918219230860792e+01 1.207773319230860665e+01 1.217651919230860713e+01 1.227515119230860563e+01 1.237339719230860524e+01 1.247178219230860563e+01 1.256997419230860480e+01 1.266816719230860500e+01 1.276623419230860534e+01 1.286427019230860402e+01 1.296186619230860337e+01 1.305949019230860308e+01 1.315744319230860349e+01 1.325519519230860332e+01 1.335203919230860237e+01 1.344948819230860160e+01 1.354640819230860238e+01 1.364326519230860058e+01 1.373991919230860148e+01 1.383643119230860030e+01 1.393217019230860032e+01 1.402799519230859993e+01 1.412418519230859992e+01 1.422014519230859975e+01 1.431467519230859864e+01 1.440953519230859925e+01 1.450372519230859858e+01 1.459780519230859852e+01 1.469129519230859771e+01 1.478459519230859698e+01 1.487618519230859704e+01 1.496770519230859620e+01 1.506035519230859698e+01 1.515184519230859550e+01 1.524086519230859516e+01 1.532993519230859469e+01 1.541791519230859464e+01 1.550528519230859459e+01 1.559141519230859352e+01 1.567696519230859309e+01 1.575871519230859263e+01 1.584009519230859198e+01 1.592386519230859321e+01 1.600501519230859415e+01 1.608051519230859228e+01
1.078947419230861193e+01 1.088864419230861103e+01 1.098762719230861151e+01 1.108664519230861067e+01 1.118581819230861107e+01 1.128488019230860928e+01 1.138372019230861021e+01 1.148262419230860942e+01 1.158141919230860850e+01 1.168024819230860878e+01 1.177896519230860761e+01 1.187769019230860756e+01 1.197613719230860774e+01 1.207460319230860790e+01 1.217332019230860674e+01 1.227187219230860649e+01 1.237001619230860605e+01 1.246830819230860499e+01 1.256639419230860533e+01 1.266447719230860436e+01 1.276243919230860513e+01 1.286036319230860414e+01 1.295782119230860374e+01 1.305530719230860370e+01 1.315314519230860313e+01 1.325076819230860359e+01 1.334744119230860271e+01 1.344504819230860271e+01 1.354147619230860222e+01 1.363815919230860096e+01 1.373461919230860140e+01 1.383093819230860078e+01 1.392643519230860072e+01 1.402202519230860034e+01 1.411801519230859903e+01 1.421373519230859905e+01 1.430797519230859827e+01 1.440252519230859818e+01 1.449641519230859821e+01 1.459016519230859821e+01 1.468330519230859821e+01 1.477622519230859766e+01 1.486737519230859661e+01 1.495844519230859682e+01 1.505070519230859638e+01 1.514174519230859595e+01 1.523018519230859624e+01 1.531869519230859567e+01 1.540606519230859384e+01 1.549280519230859454e+01 1.557823519230859333e+01 1.566307519230859313e+01 1.574395519230859364e+01 1.582446519230859039e+01 1.590746519230859235e+01 1.598777519230859312e+01 1.606215519230859101e+01
1.078711419230861246e+01 1.088623519230861092e+01 1.098516319230861171e+01 1.108412419230861090e+01 1.118325019230861095e+01 1.128225819230861049e+01 1.138103519230860883e+01 1.147987519230860975e+01 1.157860419230860849e+01 1.167736719230860842e+01 1.177601119230860860e+01 1.187466519230860840e+01 1.197302419230860693e+01 1.207140419230860751e+01 1.217005119230860721e+01 1.226852119230860616e+01 1.236656119230860540e+01 1.246475819230860616e+01 1.256273619230860561e+01 1.266070219230860516e+01 1.275856119230860486e+01 1.285637119230860392e+01 1.295368819230860424e+01 1.305103419230860418e+01 1.314875419230860309e+01 1.324624619230860212e+01 1.334274619230860282e+01 1.344045719230860136e+01 1.353644019230860174e+01 1.363294519230860224e+01 1.372920519230860137e+01 1.382533519230860009e+01 1.392058519230860014e+01 1.401593519230859997e+01 1.411171519230859950e+01 1.420718519230860011e+01 1.430114519230859926e+01 1.439537519230859886e+01 1.448895519230859819e+01 1.458236519230859862e+01 1.467516519230859728e+01 1.476770519230859691e+01 1.485840519230859691e+01 1.494901519230859677e+01 1.504088519230859688e+01 1.513146519230859610e+01 1.521933519230859488e+01 1.530728519230859419e+01 1.539403519230859452e+01 1.548012519230859496e+01 1.556486519230859322e+01 1.564899519230859326e+01 1.572899519230859333e+01 1.580861519230859180e+01 1.589089519230859260e+01 1.597031519230859331e+01 1.604362519230859263e+01
1.078471219230861244e+01 1.088378419230861205e+01 1.098265519230861109e+01 1.108155919230861031e+01 1.118063719230861075e+01 1.127959019230861060e+01 1.137830219230860962e+01 1.147707819230860871e+01 1.157574119230860887e+01 1.167443519230860893e+01 1.177300619230860868e+01 1.187158719230860804e+01 1.196985719230860745e+01 1.206815119230860667e+01 1.216672619230860697e+01 1.226511219230860661e+01 1.236304619230860524e+01 1.246114719230860501e+01 1.255901519230860508e+01 1.265686619230860543e+01 1.275461819230860527e+01 1.285231319230860514e+01 1.294948719230860412e+01 1.304669019230860272e+01 1.314429019230860263e+01 1.324164919230860349e+01 1.333797419230860193e+01 1.343545219230860255e+01 1.353132319230860148e+01 1.362764519230860216e+01 1.372371519230860137e+01 1.381963519230860094e+01 1.391464519230860120e+01 1.400974519230859983e+01 1.410532519230859982e+01 1.420053519230859962e+01 1.429421519230859872e+01 1.438812519230859799e+01 1.448139519230859840e+01 1.457446519230859749e+01 1.466691519230859697e+01 1.475906519230859715e+01 1.484932519230859604e+01 1.493946519230859593e+01 1.503094519230859660e+01 1.512105519230859585e+01 1.520834519230859527e+01 1.529573519230859446e+01 1.538186519230859517e+01 1.546730519230859358e+01 1.555137519230859411e+01 1.563477519230859336e+01 1.571392519230859364e+01 1.579263519230859103e+01 1.587420519230859206e+01 1.595273519230859449e+01 1.602503519230859297e+01
1.078226919230861114e+01 1.088129119230861086e+01 1.098010319230861143e+01 1.107895019230861067e+01 1.117797819230861123e+01 1.127687819230860988e+01 1.137552319230860931e+01 1.147423119230860955e+01 1.157282919230860863e+01 1.167145419230860881e+01 1.176995019230860784e+01 1.186845819230860855e+01 1.196663619230860753e+01 1.206484319230860791e+01 1.216334519230860600e+01 1.226164619230860708e+01 1.235947219230860661e+01 1.245747519230860512e+01 1.255523319230860579e+01 1.265297719230860451e+01 1.275061019230860460e+01 1.284818719230860395e+01 1.294521519230860385e+01 1.304227419230860363e+01 1.313975519230860378e+01 1.323697619230860312e+01 1.333312519230860183e+01 1.343006519230860185e+01 1.352612519230860144e+01 1.362226519230860156e+01 1.371812519230860161e+01 1.381385519230860126e+01 1.390861519230860033e+01 1.400344519230860030e+01 1.409885519230859963e+01 1.419378519230859936e+01 1.428717519230859878e+01 1.438076519230859773e+01 1.447372519230859744e+01 1.456645519230859875e+01 1.465854519230859765e+01 1.475031519230859800e+01 1.484012519230859617e+01 1.492978519230859646e+01 1.502086519230859629e+01 1.511052519230859659e+01 1.519722519230859525e+01 1.528405519230859433e+01 1.536956519230859541e+01 1.545436519230859496e+01 1.553774519230859319e+01 1.562042519230859305e+01 1.569871519230859391e+01 1.577653519230859125e+01 1.585740519230859213e+01 1.593503519230859311e+01 1.600635519230859316e+01
1.077978319230861182e+01 1.087875519230861165e+01 1.097750719230861094e+01 1.107629719230861021e+01 1.117527519230861088e+01 1.127412019230860984e+01 1.137269519230861015e+01 1.147133619230860901e+01 1.156986719230860849e+01 1.166842219230860778e+01 1.176684219230860862e+01 1.186527519230860861e+01 1.196336219230860820e+01 1.206147919230860666e+01 1.215990919230860712e+01 1.225812219230860656e+01 1.235584019230860520e+01 1.245374219230860646e+01 1.255138919230860495e+01 1.264903319230860568e+01 1.274653719230860460e+01 1.284399419230860495e+01 1.294087419230860370e+01 1.303778719230860439e+01 1.313514519230860245e+01 1.323222819230860203e+01 1.332820519230860334e+01 1.342472519230860151e+01 1.352084519230860238e+01 1.361680519230860220e+01 1.371245519230860133e+01 1.380798519230860144e+01 1.390248519230859969e+01 1.399704519230859923e+01 1.409226519230860042e+01 1.418693519230859934e+01 1.428003519230859908e+01 1.437329519230859809e+01 1.446594519230859888e+01 1.455832519230859745e+01 1.465005519230859754e+01 1.474143519230859667e+01 1.483079519230859766e+01 1.491998519230859621e+01 1.501066519230859697e+01 1.509985519230859552e+01 1.518598519230859623e+01 1.527224519230859556e+01 1.535711519230859423e+01 1.544128519230859453e+01 1.552397519230859402e+01 1.560595519230859374e+01 1.568336519230859238e+01 1.576031519230859068e+01 1.584049519230859282e+01 1.591726519230859438e+01 1.598758519230859143e+01
1.077725519230861195e+01 1.087617519230861163e+01 1.097486619230861038e+01 1.107359819230861042e+01 1.117252619230861121e+01 1.127131619230861048e+01 1.136982019230860885e+01 1.146839519230860915e+01 1.156685519230860848e+01 1.166533819230860836e+01 1.176368319230860848e+01 1.186204019230860851e+01 1.196003319230860740e+01 1.205806019230860748e+01 1.215641519230860723e+01 1.225453919230860578e+01 1.235214819230860606e+01 1.244994719230860625e+01 1.254748219230860506e+01 1.264502819230860453e+01 1.274239619230860399e+01 1.283973319230860355e+01 1.293646419230860367e+01 1.303322719230860294e+01 1.313046519230860376e+01 1.322740519230860201e+01 1.332319519230860294e+01 1.341956519230860145e+01 1.351547519230860139e+01 1.361125519230860093e+01 1.370670519230860052e+01 1.380202519230860148e+01 1.389626519230860069e+01 1.399057519230860080e+01 1.408556519230860005e+01 1.417998519230859955e+01 1.427279519230859961e+01 1.436573519230859830e+01 1.445806519230859877e+01 1.455009519230859816e+01 1.464145519230859804e+01 1.473245519230859735e+01 1.482135519230859622e+01 1.491005519230859733e+01 1.500034519230859686e+01 1.508906519230859544e+01 1.517462519230859463e+01 1.526030519230859461e+01 1.534454519230859404e+01 1.542807519230859370e+01 1.551008519230859406e+01 1.559135519230859401e+01 1.566790519230859324e+01 1.574400519230859175e+01 1.582344519230859348e+01 1.589941519230859335e+01 1.596869519230859247e+01
1.077468319230861127e+01 1.087355219230861181e+01 1.097218119230861078e+01 1.107085419230861056e+01 1.116973019230861119e+01 1.126846519230861077e+01 1.136689819230860898e+01 1.146540619230860969e+01 1.156379419230860961e+01 1.166220319230860802e+01 1.176047119230860893e+01 1.185875119230860797e+01 1.195664919230860690e+01 1.205458519230860759e+01 1.215286219230860709e+01 1.225089719230860652e+01 1.234839819230860591e+01 1.244609019230860625e+01 1.254351119230860512e+01 1.264095219230860501e+01 1.273819019230860405e+01 1.283540419230860508e+01 1.293198719230860405e+01 1.302859519230860386e+01 1.312570519230860278e+01 1.322250519230860277e+01 1.331811519230860341e+01 1.341439519230860178e+01 1.351003519230860128e+01 1.360561519230860128e+01 1.370086519230860134e+01 1.379597519230860136e+01 1.388995519230859976e+01 1.398400519230860084e+01 1.407878519230859915e+01 1.417294519230859962e+01 1.426545519230859860e+01 1.435805519230859773e+01 1.445007519230859749e+01 1.454174519230859808e+01 1.463273519230859776e+01 1.472335519230859724e+01 1.481178519230859614e+01 1.490000519230859588e+01 1.498990519230859597e+01 1.507815519230859636e+01 1.516313519230859619e+01 1.524823519230859503e+01 1.533185519230859484e+01 1.541475519230859348e+01 1.549606519230859369e+01 1.557663519230859350e+01 1.565232519230859332e+01 1.572758519230859164e+01 1.580627519230859335e+01 1.588147519230859395e+01 1.594968519230859272e+01
1.077206919230861182e+01 1.087088519230861117e+01 1.096945119230861110e+01 1.106806419230861138e+01 1.116688919230861110e+01 1.126556719230861070e+01 1.136392719230861026e+01 1.146236719230860857e+01 1.156068119230860880e+01 1.165901719230860856e+01 1.175720719230860745e+01 1.185540819230860698e+01 1.195321019230860671e+01 1.205105319230860772e+01 1.214924719230860717e+01 1.224719619230860701e+01 1.234458719230860524e+01 1.244217119230860646e+01 1.253947819230860539e+01 1.263680519230860533e+01 1.273391719230860453e+01 1.283100619230860495e+01 1.292743519230860372e+01 1.302389519230860415e+01 1.312087519230860266e+01 1.321752519230860301e+01 1.331295519230860336e+01 1.340906519230860283e+01 1.350450519230860102e+01 1.359989519230860111e+01 1.369493519230860024e+01 1.378983519230860111e+01 1.388355519230860047e+01 1.397734519230860073e+01 1.407191519230859988e+01 1.416579519230859852e+01 1.425800519230859820e+01 1.435028519230859878e+01 1.444197519230859861e+01 1.453329519230859823e+01 1.462390519230859809e+01 1.471414519230859774e+01 1.480209519230859705e+01 1.488983519230859720e+01 1.497933519230859645e+01 1.506712519230859648e+01 1.515151519230859556e+01 1.523602519230859542e+01 1.531903519230859523e+01 1.540130519230859463e+01 1.548192519230859432e+01 1.556180519230859360e+01 1.563662519230859260e+01 1.571105519230859038e+01 1.578900519230859345e+01 1.586343519230859478e+01 1.593058519230859105e+01
