0.034090909090909394, 5.962436022422617
0.05681818181818199, 5.951651230806726
0.09090909090909116, 5.940835973677796
0.13068181818181834, 5.913919692907628
0.17329545454545459, 5.876271935169388
0.2130681818181822, 5.8332698635145
0.25568181818181857, 5.784898245186448
0.2982954545454549, 5.71507890567877
0.3409090909090913, 5.634535705581281
0.3835227272727275, 5.553992505483792
0.42613636363636376, 5.4895350962710205
0.47159090909090917, 5.425070070679989
0.5170454545454546, 5.37132890567877
0.5568181818181819, 5.339050694613697
0.6079545454545456, 5.317465878625395
